"","user_name","cvtd_timestamp","new_window","classe","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27"
"7727","adelmo","02/12/2011 13:34","no","B",0.262120716345771,-5.0391915987588,2.98452751028463,0.835413633875041,2.2587849402237,-2.31969074355458,-0.742705685843019,1.81104953876108,-0.476230382244983,0.985500098904439,-0.345683729970223,-0.227912788362152,-0.106068856161597,-1.10167541027472,-0.110135514176744,-0.152892845086377,-1.16284956760161,-1.80812322175888,-0.827842661693125,0.784538832685383,0.297855851424671,0.855871340052243,-0.386027944545876,-0.197379597240825,-0.0402479681989325,1.21377540054659,0.821221035183055
"7729","adelmo","02/12/2011 13:34","no","B",0.110678295042608,-5.21776382756741,3.0717248017925,0.83789092665323,2.25636846800933,-2.38421899218468,-0.866024124500264,1.85230902865065,-0.509761945632512,0.935078479819149,-0.40373583792562,-0.0657665359447265,0.0452578323627181,-1.12724055103772,-0.294607941866603,-0.296186614941729,-1.26865882526761,-1.59388729059548,-0.767418191909155,0.472785675246736,0.0184984084619455,0.756554975266231,-0.363783225258592,-0.270595253421307,0.258390160845854,1.25818023805023,0.811328557307407
"7735","adelmo","02/12/2011 13:34","no","B",-0.0398650706155613,-5.39138109629845,3.36961839045835,0.303305336596299,1.72617886265551,-2.23366179253302,-1.51962844772147,1.07612233820772,-1.44520228494762,0.292765456674654,-0.900431577092685,-0.0786994119536067,0.344969572897213,-1.02502112599129,-1.08835896389728,-0.129366164647114,-0.835830944670818,-0.661033926297562,-0.238008060748422,0.138623856661884,-0.336499391371551,-0.274491200353605,-0.157054001471396,-0.157517538443054,1.19774758246587,1.38943997828782,0.118844863347113
"7743","adelmo","02/12/2011 13:34","no","B",-0.389266419855673,-4.72456282411982,0.712048518846853,-0.409724801987264,-0.535806753046902,-2.11842308471029,-0.982061694509162,-2.04022913764515,-1.81130088723768,-0.386825884776603,-2.04124767202123,-0.0737483931090517,0.125095681880864,0.963246710647539,0.67458179401276,-0.355975295249314,-0.278340357517485,-0.503372537891201,0.365305136677338,-0.798252896832793,0.00812160327341521,-0.023366249243228,0.523011640562594,-0.531735351565926,0.732625042110549,0.393034409883027,0.17438776040311
"7750","adelmo","02/12/2011 13:34","no","B",-0.484474356264707,-4.75926839148104,-0.357892814391728,-0.656716415565902,-1.13205557684956,-2.29324473246177,-0.827597108525747,-2.50174849621523,-1.92501368933389,0.0336478043686854,-0.785864836311707,-0.373478004356239,0.325205803300598,0.500686739689125,0.537381920867597,-0.462447691751106,0.015995433841589,-0.623052202306627,0.743346571599205,-0.970272198687625,0.0949969153308464,0.349667807813811,0.648838277822129,-0.796496640399901,0.676591164541992,0.537815018639373,0.267324831514335
"7751","adelmo","02/12/2011 13:34","no","B",-0.499652807333166,-4.72444034454476,-0.500511042483831,-0.652796502202438,-1.13639237742824,-2.24088655297223,-0.710891399080276,-2.56680309228251,-1.88496607742293,0.0568935881039325,-0.738656760188247,-0.399527838098458,0.232052112998567,0.465906874687029,0.3723897688807,-0.463057210380483,0.00579513185764492,-0.610744762462326,0.766090010804813,-0.983447943083135,0.0281962175045442,0.349981173402597,0.690067550622742,-0.77098810715908,0.599175056461777,0.675232370556476,0.104644049057197
"7752","adelmo","02/12/2011 13:34","no","B",-0.422217412566855,-4.72233635851381,-0.51959205461362,-0.672672853633001,-1.20739616803061,-2.23989405329708,-0.764398255732196,-2.54569197397998,-1.83749085518181,0.0238144446272936,-0.563679520018634,-0.488737452003361,0.32820049116966,0.385270945673363,0.220303492932682,-0.424676845436284,0.0305523100049498,-0.657007870199829,0.796043012150529,-1.04818142760288,0.103927599324043,0.340909842189505,0.754244525417483,-0.808881404733982,0.651682869107681,0.512811709886767,0.202734470394478
"7754","adelmo","02/12/2011 13:34","no","B",-0.336466214250931,-4.88761983823839,-0.62292740421428,-0.727975486748087,-1.47520840015955,-2.0763424112148,-0.834205570158519,-2.59523373690934,-1.91921633443041,0.070609187249413,0.0513919318295582,-0.567546258737035,0.442488668456026,-0.00750019420382177,0.178449270645972,-0.339437859020189,0.11320178262746,-0.737211776151292,0.731806761486453,-1.24736842450108,0.12591863462526,0.448467324339402,0.805960628787623,-0.714281398915411,0.925885959228208,0.128019867462336,0.619724274232262
"7759","adelmo","02/12/2011 13:34","no","B",-0.391249279748449,-4.01003612051739,-0.707295875223696,-1.0923986871534,-1.8560775457128,-0.80633170544795,-0.0936029834093869,-1.89592060515438,-1.99518082909912,-0.572727767733478,1.08846578012931,-0.904093423187647,0.27738491327547,-1.19584148814516,-0.499689520780723,0.573379538358533,0.450095040551618,-0.43021129866025,0.818293958510894,-0.682668279833391,0.707772651876111,-0.139122448831122,0.413593729370132,0.128936905102924,0.481733142571167,0.311014522278404,0.180457487833217
"7768","adelmo","02/12/2011 13:34","no","B",-0.441249454326957,-3.82992754562709,-0.81848520287114,-1.60929361886969,-2.13467366163574,0.27437030178228,1.07385343342458,-0.68561803914786,-1.3356567796534,-1.13241834074809,1.70053408277355,0.137647729212748,-0.642465208602827,-0.539993218942037,1.58778619561023,0.449480170446807,1.02819961608247,0.36793644760953,0.263013820459998,-0.448366899506073,1.15437896446265,-0.115990159175164,0.366054856715331,1.08627030476761,-0.00498126030618859,-0.92950915389812,-0.522621423223647
"7773","adelmo","02/12/2011 13:34","no","B",0.0213793539810512,-3.24878819618915,-0.975828395819464,-0.881462343394504,-2.03821100147244,0.377127295114556,1.61116026305326,-0.288957744792303,-1.57687267029613,-1.29221187006478,1.96891355473415,0.0711032168509322,-0.638351342033326,-0.735003047909383,1.01823596958751,0.0590411704687138,0.481390361288087,0.520894616067156,0.0593515831426887,-1.02583787395715,0.868652787554624,-0.192574187185876,0.268518913537172,0.589030735306247,-0.342777887952728,-1.05124856795546,-0.439353331250317
"7775","adelmo","02/12/2011 13:34","no","B",-0.191248908432577,-3.4295485129518,-0.951696168017692,-0.779939137743608,-1.98489629836857,0.676800591674099,1.53492997628099,-0.0266433260399801,-1.25413176412452,-1.29260483384076,1.81865721151561,0.398778821048852,-0.695106464040156,-0.899937751838956,0.797920971252056,0.101816179784111,0.419193591895114,0.647109931842846,0.0235802439991785,-0.989310595151863,0.66934850014484,-0.234636623162985,0.257129943565911,0.618761985541376,-0.364483945670474,-1.01077859273613,-0.342821092207023
"7781","adelmo","02/12/2011 13:34","no","B",0.325321368313213,-4.07183236917588,-1.04413710282788,-0.192674353813322,-2.14729954444375,0.724721334773161,3.02215342617797,0.263730358241298,-0.564859595500964,-1.00941966214693,1.07949471182873,0.744616661600488,-0.901529687541705,-1.11222108860038,-0.190436479962281,0.0740952256447664,0.517634550339854,0.519851539759481,-0.0386098394445728,-0.730820136162554,0.23324977551377,-0.51723161148395,-0.112980164652428,0.563087502624927,-0.155774566623336,-0.454323064899008,0.201680324839656
"7783","adelmo","02/12/2011 13:34","no","B",0.456552752789909,-4.16483098924491,-0.704101774851056,-0.242844717969536,-1.87155352249981,0.491294441539765,3.67915212974415,-0.0385734475921848,0.0233127391420485,-0.49020626556505,0.474534137399137,1.01783589376924,-0.840428903245666,-1.12599495109227,-1.18035373392965,0.0367137354965961,0.878357636970571,0.18553269827511,0.127800060367887,-0.450317990464366,0.458060365171057,-0.472952304765817,-0.45167672760014,0.549514384667794,-0.321049400977139,-0.165025382850544,-0.0142736519460937
"7787","adelmo","02/12/2011 13:34","no","B",1.21421209830916,-4.37185842452393,1.63814622007023,0.630268464987958,0.736856980450108,-0.945072409317077,2.02824639405635,-0.178562970924988,0.734980175546381,0.0285912570648286,-0.59582009415093,1.06654707999334,-1.53079545245753,0.531302747254006,1.02022798414756,0.400465506353353,0.250324180561761,0.131299144677981,-0.0349742882442584,0.552723551926568,1.05765503662624,-0.47546998369648,-0.678889766724676,0.559011675565122,0.706701804157179,-0.394111299229714,0.710047457295154
"7795","adelmo","02/12/2011 13:34","no","B",0.595893462869403,-4.72884246465145,2.63943552205332,0.042576141477789,2.16112389958752,-2.222006095384,-0.0353068409114538,1.50893300587236,0.783372132229653,1.6424084302125,-0.0393563007983742,0.220702849798201,-0.637024169542301,-0.570975710981102,0.354139953017999,-0.0152097168325892,-0.238884310058632,-1.45823541096205,-0.809313916738241,1.53699744783981,1.03024625705622,1.16829248056526,-0.862427244712808,-0.201190109459745,0.0351843728714799,0.343268911088779,0.432884993649359
"7801","adelmo","02/12/2011 13:34","no","B",0.215547816527362,-4.67450745686374,2.74907493620103,0.159689746652967,2.11440486835542,-2.08815017950661,-0.664996925892626,2.53936812762215,-0.0508349186409454,1.0942998355347,-0.0831413077628267,-0.250703018971761,-0.186131934545575,-1.51900654847385,-0.154733764139499,0.0953999309811843,-1.15304771426747,-1.78670161633246,-1.20046612038683,1.47328125163344,0.631535667893879,1.15141200736404,-0.447023046937841,-0.11745800859342,-0.889286891857242,0.923716680692501,0.677430163767864
"7803","adelmo","02/12/2011 13:34","no","B",0.253677490489962,-4.85240046060116,2.71392491720257,0.231525537465487,2.00385438498458,-2.11376341030553,-0.866525321073194,2.62952234950366,0.0135700266297036,0.895383176470722,-0.204184610109564,-0.0626715232331955,-0.0745463359849692,-1.49667833417512,-0.201504039228095,0.0244667999671506,-1.03989896318817,-1.84101768531383,-1.21933219052237,1.48406411151521,0.608008910065426,1.15479973461595,-0.484594594068921,-0.287520984457729,-0.802021303142155,0.764463700274245,0.901589393319818
"7808","adelmo","02/12/2011 13:34","no","B",0.143338352416362,-4.86680360591582,2.78751912878604,0.161813160052481,1.97412942579234,-2.18961701635514,-1.05562855794431,2.25566067120604,-0.492692505656554,0.694585634207899,-0.594604838282512,-0.00815924944105387,0.0693453855269207,-1.49625901515629,-0.613894665810382,-0.199410780864482,-1.21268874808212,-1.99563899901461,-1.19652764937575,1.04874438620504,0.35501652011009,1.23045801389428,-0.489124493528726,-0.253953798512269,-0.824598462124709,0.934521887034944,0.869618529542366
"7815","adelmo","02/12/2011 13:34","no","B",0.613216967791554,-4.88927008377975,2.11976751743578,0.248099880480802,1.45815239966668,-2.54924737495737,-1.619774809168,1.08964482468864,-1.37232443871881,-0.898761354954963,-1.2786656484504,0.557736881652053,-0.0500009769312061,-0.0243338344714997,0.618060988525687,-0.36358667655199,-0.81252284308201,-0.348822897789651,0.415857837535809,-0.23933876552097,-0.227388803006292,-0.163521292697414,-0.494194635444444,-0.391025907147398,0.630789573331732,0.962035496096338,0.0543470674434386
"7817","adelmo","02/12/2011 13:34","no","B",0.548028453179654,-4.78349967065956,1.29896832935158,0.272315702896866,0.758670203336594,-2.48559672162136,-1.19681011182708,0.07018367109493,-1.29339409907789,-1.24920521282691,-1.93059786201285,0.568303346732528,0.0480485294552278,0.226009597415649,-0.172459962174209,-0.33103053430222,-0.822756755665792,-0.404488162338085,0.555830854738207,-0.371590561773099,-0.0919690388711203,-0.282764936282681,-0.407926701677596,-0.415661885210468,0.41383607215094,1.0098409069191,0.0100636484265248
"7824","adelmo","02/12/2011 13:34","no","B",1.02284865238346,-5.30664601893229,1.09235284123199,-1.29321852232711,0.380797355329265,-3.0331220565201,-1.29534430548801,-2.42079398468182,-2.21514193657983,-0.490124894656451,-1.38014547476111,0.103034802498652,-0.695562660745103,0.760840896031028,0.929465939992078,-0.573556636379291,-0.225415476177496,-0.427745153909309,0.522702426948724,-0.639118736779357,0.482553302012974,0.572058662489802,-0.103069275472505,-0.355154222254448,0.637923632744915,0.417080169693205,-0.0530814678735406
"7825","adelmo","02/12/2011 13:34","no","B",0.940551845263833,-5.13876014598992,0.695182820043207,-1.31458548900536,0.0948435532205346,-2.80948767555663,-0.887465430004896,-2.60241651980682,-1.90526170309952,-0.503256987820991,-1.41386962355736,0.0727843666264536,-0.74089333065807,0.711103829948297,0.56588195770477,-0.433374170307204,-0.223923962626915,-0.441332761835615,0.608112558807832,-0.632996990880114,0.649897689262203,0.489797815171237,-0.103497023246441,-0.250903174284093,0.448716531720685,0.455511270019594,-0.328222729647401
"7828","adelmo","02/12/2011 13:34","no","B",0.876064404329681,-5.17834345802132,0.11310606186013,-1.53231891165172,-0.49754103915214,-2.077714828314,-0.598253645933302,-2.7591338143291,-1.50977587622699,-0.497921034967484,-0.829604335736401,0.26186024653959,-0.84522659805131,0.395054103818405,0.280366175708939,-0.228200777748576,0.00165034992125042,-0.209075272313127,0.413262028732399,-0.354248651103402,0.900162375018261,0.378394636755133,0.114781382354074,-0.00379695142179387,0.423837877779404,-0.117008778442142,-0.169090016301282
"7829","adelmo","02/12/2011 13:34","no","B",0.844602160869499,-5.34302262078531,-0.00161969285865407,-1.52666201659742,-0.551719454742555,-1.8390416914782,-0.641232543053765,-2.79419814803377,-1.50589187380317,-0.589910785511715,-0.642805597968728,0.323190122020898,-1.01160480406717,0.304221625181795,0.262916488611595,-0.200786405658421,0.0417015206971287,-0.152778157567664,0.296952971647377,-0.270523131153133,0.819620293165501,0.370727787699634,0.167687050614837,0.0448035872561678,0.590101363804197,-0.26489859518366,0.0355462108138436
"7831","adelmo","02/12/2011 13:34","no","B",0.292593300443274,-5.08708612923215,-0.611218313445387,-1.64876421262677,-1.02625315013904,-1.09521999185103,-0.198135631043868,-2.42026190659321,-1.08039765202168,-0.899986105480479,0.323172645810128,0.546159400550176,-1.00452361112831,-0.177065036958936,-0.0260092071363346,-0.20165557728339,0.308244181341479,-0.00132522946237396,0.271955408955528,-0.0853836554132105,0.963834724530445,0.293235015576902,0.240443794662775,0.311196254109906,0.412977926755231,0.0609849235090834,-0.285665562343813
"7839","adelmo","02/12/2011 13:34","no","B",0.409505403488617,-4.75805732292224,-0.663654820910115,-1.31373025648723,-1.89501697421996,0.264012158201665,0.745720473143797,-0.890522455199361,-1.21040957450217,-1.41549037007404,0.637507428278356,0.921737373391089,-0.893623724853717,-1.48816885647274,-0.491505441634954,0.108114108276254,0.391071733027738,0.235772500745705,0.0898275655628735,-0.643705759695496,0.624016393872044,-0.236795178429981,0.169303015206174,0.862587165365646,-0.0199860130982919,-0.634046260615376,-0.0972732717907146
"7840","adelmo","02/12/2011 13:34","no","B",0.346506975647893,-4.76991164970607,-0.77481874039406,-1.28037033356128,-1.86178651894297,0.406754718945699,0.787756914543412,-0.684933117465354,-1.10685539543633,-1.49693784668601,0.600246678129589,1.05291011814758,-0.965438340459366,-1.58648836537412,-0.522677300258497,0.112770102532945,0.280922306542784,0.306140860164247,0.0988254305851529,-0.701462934262537,0.482198168750266,-0.265767873235988,0.177902832485012,0.945535525458452,-0.0843335190957271,-0.578379313448859,-0.150871978148013
"7842","adelmo","02/12/2011 13:34","no","B",0.269774225467254,-4.65993970708414,-0.658630573929281,-1.08579764695291,-2.00815412306826,0.391154925672802,1.0303343080198,-0.560581602864346,-1.21813196300647,-1.55867369754837,0.894884414595927,0.958234078000726,-0.70875717134901,-1.75184612708659,-0.826920515848708,-0.00317513950217546,0.361797808717178,0.243509558893475,0.0336164027065833,-0.809667673240349,0.51985488690936,-0.413394058836227,0.219488174573453,0.75512837249067,-0.118980895115443,-0.389350003650016,-0.0932080787266892
"7844","adelmo","02/12/2011 13:34","no","B",1.04217112020154,-4.52259366587451,0.982213950530227,-1.30502623199313,-0.118072882844191,-1.5287304183665,0.490383750089099,-2.54822331934072,-1.98511865140217,-1.25171754936504,-0.887019688567325,0.154705235170871,-1.12722380848211,0.64628648540678,1.34549249083214,-0.0803879392187951,0.16189135978055,-0.437219904535112,0.466969824280645,-0.967125797758825,0.921882099685255,-0.0151975379733617,-0.354004099128207,0.447171659453015,0.135014487243679,1.14615134955284,-0.287095287064315
"7848","adelmo","02/12/2011 13:34","no","B",0.6680928185439,-4.55309805843456,0.263679030895413,-1.7801591759461,-1.52870330314808,-0.112223470950504,0.809785690047502,-1.82071114051337,-2.06139652237895,-1.98777508389568,-0.402524153186473,0.691669224164813,-1.17267635286511,-0.17973583528832,0.840917798570187,0.0759672720736216,0.543769973208678,0.1117451654101,0.0168428088971099,-0.805722288104376,0.862446524318541,-0.105392481478248,-0.352963038397416,1.13561773961183,-0.132053353163795,-0.188797223151379,-0.27790773675411
"7857","adelmo","02/12/2011 13:34","no","B",-0.0228332889809561,-4.52658306987795,-0.322984636821346,-0.196378982377979,-2.41187399385124,1.14976742434619,1.62438619334887,0.426275999899624,-1.50560391561061,-1.79548093888869,0.684807485279382,0.921924116494045,-0.684666671368287,-1.73814730309822,-0.461786442197652,0.0248511623391573,0.711017683645272,0.666649774799078,0.00401945205613948,-0.694315506166253,0.152340586784292,-0.934334506848545,0.100447521270263,1.05865800409493,-0.389543857531512,-0.196304169229112,0.198136715133781
"7861","adelmo","02/12/2011 13:34","no","B",-0.0147882215487397,-5.04842310264024,-1.47213148041645,0.96456531054886,-1.84027449762371,-0.493863617788785,1.15752474450248,-1.05011497322256,0.526451510868226,1.19196423816733,0.878356151783952,0.475930575898213,-0.934635609661487,0.0626369635172329,1.50939793393812,0.00792278455022925,0.70957710142375,1.19135593970551,0.772554976586374,0.26392091853416,0.662689491085665,0.0594044828288107,0.162116034092634,-0.22439641593453,-0.44358448994639,0.485513453770989,-0.387569288750925
"7863","adelmo","02/12/2011 13:34","no","B",-0.129064887377023,-5.0078402583726,-1.5757868108526,1.00607149169359,-1.59736687546304,-0.725612514182891,1.52476009334137,-1.17959167653401,0.945329222345476,1.66540054666142,0.751303454003813,0.516969012825464,-1.00385977184224,0.249171870504134,1.33418393738513,-0.234146003092255,0.612734769949054,1.12638076228191,0.70346462086592,0.495773392544398,0.6255319535899,0.0847247991738735,0.257588258765194,-0.505000131298229,-0.263060066964037,0.611538520658442,-0.244614785215329
"7864","adelmo","02/12/2011 13:34","no","B",-0.0112909739860817,-5.01217399229461,-1.42822974732274,0.905677493752237,-1.55406974726662,-0.881860621973748,1.64066381390751,-1.28924798224221,0.949783164162151,1.8142791394682,0.692188460878244,0.409542123294022,-0.925236139624753,0.310832360197604,1.18456421312786,-0.310746463866816,0.589131408739711,1.03865215995238,0.641368354606859,0.459135090817425,0.641513208691114,0.0451052087339558,0.31163118335088,-0.628250262540359,-0.2329136076429,0.707935304855247,-0.248516372213587
"7871","adelmo","02/12/2011 13:34","no","B",0.577118230244976,-5.20808269621955,0.70269314363925,1.12252173833409,0.338793176457343,-1.82735025703071,1.38053732022427,-0.994797596463859,0.346073104002508,1.48841374738829,-1.24879648883372,-0.523981077066558,-0.708740188905953,0.561993955443363,-0.248623799411427,-0.491151756634912,-0.537502740496835,-0.0983695892557716,0.306477680660301,-0.317798004423516,-0.188063417026989,-0.643478007940425,0.806658967760107,-0.779402712004796,1.27483832827416,0.487935099689016,1.20646048371063
"7873","adelmo","02/12/2011 13:34","no","B",0.523298610828666,-5.14111660871608,0.933985034747897,1.00982928956562,0.510541986040358,-1.99871136610372,1.45721640850287,-0.932115963981234,0.200995846963745,1.42510899922397,-1.3173385720813,-0.620234581733809,-0.652832277354924,0.508276229425216,-0.303573412610659,-0.47516099390589,-0.653270817506869,-0.176240561068622,0.334935036944754,-0.370358339462414,-0.207192155428299,-0.670805858210933,0.626569000142239,-0.849903284441571,1.18476723231555,0.84861720856952,1.12139225128431
"7875","adelmo","02/12/2011 13:34","no","B",0.542088390958762,-4.76215688339022,1.39116285685552,0.692665666845369,0.847299024370981,-2.04376557678375,1.52773827899794,-0.476532500099091,0.113496895636399,1.36917182771749,-1.36607545531715,-0.658914775638002,-0.613169344346243,0.275666327141182,-0.412926014608916,-0.288137921078961,-0.618562711506065,-0.233163209515618,0.363107585853618,-0.0995481451907204,0.060220255114797,-0.6353526021388,0.317417106436066,-0.445298313144182,0.84823584891517,0.791060702365379,0.678413706699614
"7882","adelmo","02/12/2011 13:34","no","B",0.449606611634393,-4.58991291899596,2.40612404567146,0.257409104201259,1.7725683014862,-2.64541033940956,1.09452062765914,0.576152372160154,-1.10064272545194,1.32356010446439,-0.960606294159811,-1.12122906470927,-0.663639844714652,-0.410894361254282,-0.261618039829647,-0.387130731968316,-0.44470718975533,-0.816856916581771,0.216176165560575,0.243419567608829,0.00364581383677055,-0.0108786851782837,-0.29145406834452,-0.313152720009397,0.969990002036015,0.37602893114725,0.923756958297078
"7887","adelmo","02/12/2011 13:34","no","B",0.266869592220929,-4.41627662657604,2.84261613851716,0.0109374824799483,2.09797106423002,-2.75599161482879,1.04687374035467,1.07174249787067,-1.48322135197176,1.523407076808,-0.702650133990773,-1.3150923776102,-0.436331692922056,-1.04217086711288,-0.58458348417601,-0.416250125575783,-0.275216016416039,-1.43705247093061,0.210037334253317,0.323599720254914,0.0982587040893641,0.416806339394805,-0.662781567786651,-0.108494570962426,0.47507193211396,0.933627176366303,0.433273813207009
"7897","adelmo","02/12/2011 13:33","no","B",0.746847085398901,-4.93544057170168,2.73937407099193,-1.26420059549166,2.19054754997042,-3.27604488647514,-0.43191652871169,0.218203493508811,-2.18883515497842,1.29490113412559,0.630073040098869,-1.09827671673442,-0.599402118368127,-0.509725234996009,1.53383482260117,-0.68625090298042,0.0642050492821148,-1.88656040615602,0.00156600383729885,-0.102870213080977,0.659442559190042,1.58397954070832,-0.721409679097068,-0.500119403398218,0.306572469805136,0.637163484809881,0.683024682779208
"7917","adelmo","02/12/2011 13:33","no","B",-0.324164267426962,-4.89907489156725,-1.05054434556361,0.662935158315867,-1.81399316396981,-1.66540486458767,0.343853128181759,-1.44938874274035,-1.76789215515,0.559700074110997,0.465681865153094,-0.791426001027811,-0.778489255261989,-1.34713064011777,1.19415561208111,0.0875289160865285,0.30230063015872,-0.215219559479456,0.803104768767317,0.38517535304899,0.149597613808881,-0.609470353477655,1.41223847473546,-0.826909653753816,0.681065312804534,0.75281094149714,0.0278986543023497
"7920","adelmo","02/12/2011 13:33","no","B",-0.326525040629755,-4.71723562963713,-1.11013330096989,0.664536647360966,-1.90050215231757,-1.72522585992142,0.405222490007921,-1.18334168017281,-2.16859182242156,0.420618037399786,0.281973760186857,-0.908959582074254,-0.755292162386104,-1.72784186039064,0.703358739374537,0.126279506320574,0.339161231420318,-0.190411223173083,0.886371560119597,0.513673101682361,-0.0240639876689488,-0.696989365057754,1.35940903617511,-0.804693144055005,0.624810645087068,0.464257167822057,0.157612105803356
"7925","adelmo","02/12/2011 13:33","no","B",-0.426428650824894,-4.59476303797187,-1.20091724053559,0.149465026506062,-2.0063464018184,-1.86848401192335,0.628906699481894,-1.13857907817326,-2.49892258064917,0.380145840568692,0.307644196299602,-0.824010375969975,-0.727329746349754,-2.06197292403508,0.289740069170521,0.0361609706539504,0.440818554726825,-0.193464720202776,0.911522360825622,0.538315023310667,0.0483361578811659,-0.630212597487572,1.33093254101714,-0.69980971405469,0.440364976290985,0.207103139578568,-0.111911176547789
"7927","adelmo","02/12/2011 13:33","no","B",-0.444956763070354,-4.49248056446523,-1.24990473070003,-0.0186356407062164,-2.01343521674745,-1.78277783020743,0.595967927360868,-1.03782384692254,-2.56827073810733,0.339157359929808,0.211143786080781,-0.854881951325035,-0.742152299830001,-2.22583725913054,0.0777917296968634,0.0774093248735765,0.520054733337877,-0.219161293456074,0.892674211286591,0.656639462041832,-0.0131378725124793,-0.685447488535248,1.40355033114451,-0.682338161896169,0.444989194635036,0.0525504936155939,-0.229706578960778
"7931","adelmo","02/12/2011 13:33","no","B",-0.338700118919082,-4.44548447958009,-1.34565307363344,-0.121151864767344,-2.08702597744256,-1.81594100664888,0.584873266058173,-0.872237119712299,-2.5051514055414,0.123411546490386,0.24205590048292,-0.86452524648169,-0.729397684917975,-2.39860753225106,-0.121452065317982,0.108557232554024,0.417949078323603,-0.291164517007429,0.927155151965302,0.524645186780581,-0.0891517801807176,-0.695485747942401,1.46734972875902,-0.623468814989306,0.503753490762339,-0.229400261329647,-0.160811386359146
"7936","adelmo","02/12/2011 13:33","no","B",1.28684539918858,-5.03390578450008,1.51907897965306,-0.392180814490237,0.610115374440965,-0.479373347198817,0.155523374916459,-0.964106039673085,-0.202754257882715,-1.36479581991431,-0.261739170002582,1.50909149796818,-1.20854912316466,0.456978880210085,1.10886852043915,-0.199539750281337,0.12685375064207,0.00356594216181615,-0.367453969696471,-0.479275884779266,1.15076120689992,-0.40688041829687,-0.331671860331146,0.168585420048724,0.423023999421628,-0.0981724801765869,-0.0143591113559608
"7938","adelmo","02/12/2011 13:33","no","B",1.14998474785738,-5.18357490413495,1.06356405444881,-0.055530843155035,0.349562088978384,-0.365581199846981,-0.021582089420852,-1.24994164666827,-0.143891255315859,-1.47076965894239,-0.559700959514222,1.36442723444061,-1.28494968885169,0.421830854357247,0.807930503846039,0.00935738022442717,-0.0587851291897463,0.123824812260161,-0.339202251990373,-0.182260861111286,1.05623319926808,-0.649418127855401,-0.162419418389455,0.181377555745762,0.620769256601906,-0.14091987214339,0.206343082530597
"7943","adelmo","02/12/2011 13:33","no","B",0.913258699704591,-5.29759165757673,-0.0749890277627531,0.133134848834113,-0.571734072638145,-0.478649531168559,-0.310556060200756,-1.74550014018655,0.0166419849802111,-1.19389530454288,-0.357391243634633,1.24650492936678,-1.1031602711819,0.141626946953403,0.181991859467293,0.0511286188402254,-0.0393028844532459,0.320622945197343,-0.0277476521870869,0.0245315555000071,1.1303043941003,-0.456727816417439,-0.0224803512767926,-0.075242702192082,0.322093977458676,-0.0738336398061157,-0.0975773117841323
"7945","adelmo","02/12/2011 13:33","no","B",0.812441055242013,-5.30344466598914,-0.207360969122699,0.204439642982769,-0.813151500759584,-0.443531569393916,-0.332098483164736,-1.76443432809943,0.0958104317324823,-1.04680461531392,0.0503084137486398,1.16394857958389,-0.901969211193756,-0.00282665858716866,0.0313953464841705,-0.0142036088717177,0.124780181402526,0.291174993689969,-0.0447488155297197,0.162149655728475,1.24085789940523,-0.431227658214134,0.0712087221999803,-0.0738083851571188,0.350285140265054,0.105833835382847,-0.195197688312669
"7949","adelmo","02/12/2011 13:33","no","B",0.301019262447987,-5.17482636514803,-0.965335752636484,0.519755526255733,-1.27512164189644,-0.661896872969378,-0.314828599406834,-1.5482656971045,0.0093616951815123,-0.100105795231826,0.278445410501299,0.533781525382081,-0.722116214353769,-0.66765722873683,-0.552715159420881,0.154352336319456,0.163763285473298,0.434468748355639,0.487738909089109,0.478009839043589,0.868859795083945,-0.440818571126104,0.440463204882603,-0.344871463093909,0.0688560344947772,0.399105348586944,-0.37697051195268
"7954","adelmo","02/12/2011 13:33","no","B",-0.243471758715344,-4.99068981689374,-1.96353668409876,0.389307833413623,-1.88061200760024,-0.689184469093374,0.396360271833422,0.210925100810215,-0.588801188273713,0.81322134996286,0.21496612044057,0.326327854457328,-0.665991222354397,-0.586358897638545,1.32627911556209,-0.146640031303727,0.473894384205112,1.32554958177837,1.15186952828122,0.381853533142312,-0.188024885572736,-0.546971821481923,0.88354557212886,-0.506505182762321,-0.665871204940712,-0.129883885281815,0.0652605772036079
"7955","adelmo","02/12/2011 13:33","no","B",-0.344558237621642,-4.96601508222274,-2.04884903949577,0.372159277073241,-1.88840428609908,-0.698627052416644,0.515833409770037,0.263385930834567,-0.372193157850432,0.738688647941036,0.158620506559578,0.329370257361288,-0.559812701999951,-0.562245933157527,1.17176722973308,-0.111833990673038,0.416689772553556,1.29434393805411,1.20959991352839,0.313198706661874,-0.105834772897919,-0.541431818568977,0.843291112228823,-0.451800353631835,-0.695362005609131,-0.149194963631158,-0.0212491781993878
